departure,destination,time,count,fare
青井駅,綾瀬駅,15,1,356
青井駅,北千住駅,2,0,210
青井駅,西日暮里駅,17,1,388
青井駅,日暮里駅,20,1,377
青井駅,小岩駅,42,2,640
青井駅,大森駅,52,1,565
青井駅,蒲田駅,56,1,653
青井駅,京成高砂駅,31,2,556
青井駅,新小岩駅,39,2,629
青井駅,赤羽駅,34,2,566
青井駅,赤羽岩淵駅,46,3,743
青井駅,王子駅,29,2,555
青井駅,亀戸駅,34,2,419
青井駅,新木場駅,44,2,610
青井駅,東陽町駅,37,2,579
青井駅,豊洲駅,39,2,579
青井駅,森下駅,23,1,471
青井駅,門前仲町駅,28,1,513
青井駅,大井町駅,49,1,565
青井駅,大崎駅,47,1,543
青井駅,五反田駅,49,1,543
青井駅,目黒駅,52,1,543
青井駅,恵比寿駅,54,1,543
青井駅,渋谷駅,50,2,462
青井駅,原宿駅,49,2,513
青井駅,代々木駅,44,1,513
青井駅,代々木上原駅,50,1,462
青井駅,新宿駅,40,2,513
青井駅,新宿三丁目駅,43,1,555
青井駅,西武新宿駅,48,1,513
青井駅,高田馬場駅,40,2,566
青井駅,四ツ谷駅,35,2,502
青井駅,荻窪駅,52,2,653
青井駅,押上駅,20,1,388
青井駅,錦糸町駅,24,1,462
青井駅,三軒茶屋駅,57,2,642
青井駅,下北沢駅,54,2,598
青井駅,二子玉川駅,68,2,689
青井駅,明大前駅,56,2,715
青井駅,浅草駅,22,2,419
青井駅,浅草橋駅,30,1,481
青井駅,上野駅,21,1,388
青井駅,御徒町駅,29,1,481
青井駅,蔵前駅,19,1,471
青井駅,茅場町駅,32,1,419
青井駅,銀座駅,38,2,419
青井駅,月島駅,30,1,513
青井駅,日本橋駅,36,2,419
青井駅,人形町駅,30,1,419
青井駅,馬喰横山駅,32,1,513
青井駅,八丁堀駅,34,1,419
青井駅,東銀座駅,39,1,419
青井駅,三越前駅,34,2,419
青井駅,秋葉原駅,14,0,335
青井駅,飯田橋駅,28,1,471
青井駅,市ヶ谷駅,36,1,502
青井駅,大手町駅,29,1,419
青井駅,御茶ノ水駅,29,1,481
青井駅,霞ヶ関駅,35,1,462
青井駅,神田駅,28,1,481
青井駅,九段下駅,36,1,513
青井駅,国会議事堂前駅,37,1,462
青井駅,神保町駅,34,1,513
青井駅,水道橋駅,31,1,481
青井駅,溜池山王駅,44,1,462
青井駅,東京駅,31,1,481
青井駅,日比谷駅,33,1,419
青井駅,有楽町駅,32,1,481
青井駅,池袋駅,36,2,555
青井駅,大塚駅,32,2,555
青井駅,駒込駅,28,2,534
青井駅,巣鴨駅,30,2,555
青井駅,中野駅,46,2,565
青井駅,中野坂上駅,48,2,565
青井駅,東中野駅,50,1,565
青井駅,小竹向原駅,52,3,618
青井駅,練馬駅,58,3,743
青井駅,春日駅,26,1,471
青井駅,青山一丁目駅,46,2,462
青井駅,表参道駅,44,1,462
青井駅,品川駅,44,1,513
青井駅,新橋駅,35,1,502
青井駅,泉岳寺駅,50,2,569
青井駅,大門駅,40,1,513
青井駅,田町駅,40,1,513
青井駅,三田駅,45,2,527
青井駅,六本木駅,47,1,565
青井駅,自由が丘駅,67,2,642
青井駅,中目黒駅,57,2,462
青井駅,武蔵小金井駅,67,2,818
青井駅,国分寺駅,71,2,818
青井駅,西武立川駅,97,4,1070
青井駅,多摩センター駅,97,2,818
青井駅,調布駅,69,2,828
青井駅,八王子駅,90,2,1159
青井駅,分倍河原駅,78,2,869
青井駅,町田駅,82,2,818
青井駅,三鷹駅,60,2,741
青井駅,吉祥寺駅,57,2,741
青井駅,武蔵境駅,62,2,741
足立小台駅,綾瀬駅,23,1,440
足立小台駅,北千住駅,20,1,409
足立小台駅,西日暮里駅,12,0,231
足立小台駅,日暮里駅,13,0,231
足立小台駅,小岩駅,45,2,549
足立小台駅,大森駅,48,1,549
足立小台駅,蒲田駅,52,1,637
足立小台駅,京成高砂駅,35,1,493
足立小台駅,新小岩駅,42,2,461
足立小台駅,赤羽駅,27,1,409
足立小台駅,赤羽岩淵駅,37,2,576
足立小台駅,王子駅,22,1,398
足立小台駅,亀戸駅,37,2,409
足立小台駅,新木場駅,53,2,483
足立小台駅,東陽町駅,45,2,440
足立小台駅,豊洲駅,48,2,440
足立小台駅,森下駅,39,2,517
足立小台駅,門前仲町駅,41,2,440
足立小台駅,大井町駅,45,1,461
足立小台駅,大崎駅,47,1,439
足立小台駅,五反田駅,49,1,505
足立小台駅,目黒駅,48,1,505
足立小台駅,恵比寿駅,45,1,505
足立小台駅,渋谷駅,43,1,439
足立小台駅,原宿駅,40,1,439
足立小台駅,代々木駅,37,1,439
足立小台駅,代々木上原駅,48,1,483
足立小台駅,新宿駅,35,1,439
足立小台駅,新宿三丁目駅,43,2,548
足立小台駅,西武新宿駅,40,2,566
足立小台駅,高田馬場駅,30,1,409
足立小台駅,四ツ谷駅,38,2,409
足立小台駅,荻窪駅,52,2,549
足立小台駅,押上駅,39,2,483
足立小台駅,錦糸町駅,35,2,409
足立小台駅,三軒茶屋駅,53,2,663
足立小台駅,下北沢駅,51,2,619
足立小台駅,二子玉川駅,62,2,710
足立小台駅,明大前駅,50,2,599
足立小台駅,浅草駅,34,2,555
足立小台駅,浅草橋駅,30,2,398
足立小台駅,上野駅,18,1,377
足立小台駅,御徒町駅,22,1,377
足立小台駅,蔵前駅,36,2,555
足立小台駅,茅場町駅,37,2,440
足立小台駅,銀座駅,36,2,440
足立小台駅,月島駅,45,2,440
足立小台駅,日本橋駅,35,2,409
足立小台駅,人形町駅,37,2,555
足立小台駅,馬喰横山駅,35,2,517
足立小台駅,八丁堀駅,42,2,440
足立小台駅,東銀座駅,37,2,440
足立小台駅,三越前駅,33,2,409
足立小台駅,秋葉原駅,24,1,398
足立小台駅,飯田橋駅,37,2,555
足立小台駅,市ヶ谷駅,38,2,517
足立小台駅,大手町駅,25,1,409
足立小台駅,御茶ノ水駅,32,1,409
足立小台駅,霞ヶ関駅,31,1,440
足立小台駅,神田駅,26,1,398
足立小台駅,九段下駅,36,2,440
足立小台駅,国会議事堂前駅,33,1,440
足立小台駅,神保町駅,33,2,517
足立小台駅,水道橋駅,35,2,398
足立小台駅,溜池山王駅,40,1,440
足立小台駅,東京駅,29,1,398
足立小台駅,日比谷駅,28,1,440
足立小台駅,有楽町駅,31,1,409
足立小台駅,池袋駅,26,1,398
足立小台駅,大塚駅,23,1,398
足立小台駅,駒込駅,19,1,377
足立小台駅,巣鴨駅,21,1,398
足立小台駅,中野駅,45,2,587
足立小台駅,中野坂上駅,52,2,617
足立小台駅,東中野駅,43,2,461
足立小台駅,小竹向原駅,40,2,576
足立小台駅,練馬駅,44,2,733
足立小台駅,春日駅,34,2,576
足立小台駅,青山一丁目駅,44,2,440
足立小台駅,表参道駅,39,1,483
足立小台駅,品川駅,42,1,439
足立小台駅,新橋駅,33,1,409
足立小台駅,泉岳寺駅,47,2,587
足立小台駅,大門駅,42,2,587
足立小台駅,田町駅,38,1,439
足立小台駅,三田駅,40,2,548
足立小台駅,六本木駅,43,2,440
足立小台駅,自由が丘駅,60,2,663
足立小台駅,中目黒駅,52,2,483
足立小台駅,武蔵小金井駅,67,2,714
足立小台駅,国分寺駅,71,2,802
足立小台駅,西武立川駅,88,2,828
足立小台駅,多摩センター駅,88,3,795
足立小台駅,調布駅,64,2,712
足立小台駅,八王子駅,90,2,1055
足立小台駅,分倍河原駅,74,2,753
足立小台駅,町田駅,76,2,826
足立小台駅,三鷹駅,60,2,637
足立小台駅,吉祥寺駅,57,2,637
足立小台駅,武蔵境駅,62,2,714
綾瀬駅,北千住駅,3,0,146
綾瀬駅,西日暮里駅,9,0,209
綾瀬駅,日暮里駅,17,1,324
綾瀬駅,小岩駅,46,2,527
綾瀬駅,大森駅,49,1,496
綾瀬駅,蒲田駅,53,1,584
綾瀬駅,京成高砂駅,20,1,303
綾瀬駅,新小岩駅,43,2,439
綾瀬駅,赤羽駅,28,1,356
綾瀬駅,赤羽岩淵駅,38,2,533
綾瀬駅,王子駅,23,1,345
綾瀬駅,亀戸駅,38,2,387
綾瀬駅,新木場駅,49,1,293
綾瀬駅,東陽町駅,40,1,252
綾瀬駅,豊洲駅,44,1,252
綾瀬駅,森下駅,34,2,575
綾瀬駅,門前仲町駅,36,1,252
綾瀬駅,大井町駅,46,1,496
綾瀬駅,大崎駅,48,1,452
綾瀬駅,五反田駅,50,1,452
綾瀬駅,目黒駅,47,2,402
綾瀬駅,恵比寿駅,45,1,293
綾瀬駅,渋谷駅,42,1,252
綾瀬駅,原宿駅,41,1,386
綾瀬駅,代々木駅,38,1,386
綾瀬駅,代々木上原駅,42,0,293
綾瀬駅,新宿駅,36,1,386
綾瀬駅,新宿三丁目駅,40,1,359
綾瀬駅,西武新宿駅,41,2,513
綾瀬駅,高田馬場駅,31,1,356
綾瀬駅,四ツ谷駅,36,1,419
綾瀬駅,荻窪駅,53,1,570
綾瀬駅,押上駅,23,1,252
綾瀬駅,錦糸町駅,25,1,252
綾瀬駅,三軒茶屋駅,49,1,432
綾瀬駅,下北沢駅,47,1,429
綾瀬駅,二子玉川駅,60,1,479
綾瀬駅,明大前駅,51,2,519
綾瀬駅,浅草駅,26,2,355
綾瀬駅,浅草橋駅,31,2,376
綾瀬駅,上野駅,21,1,324
綾瀬駅,御徒町駅,23,1,345
綾瀬駅,蔵前駅,29,2,575
綾瀬駅,茅場町駅,33,1,252
綾瀬駅,銀座駅,31,1,252
綾瀬駅,月島駅,41,2,617
綾瀬駅,日本橋駅,31,1,252
綾瀬駅,人形町駅,31,1,209
綾瀬駅,馬喰横山駅,33,1,317
綾瀬駅,八丁堀駅,35,1,252
綾瀬駅,東銀座駅,33,1,252
綾瀬駅,三越前駅,29,1,209
綾瀬駅,秋葉原駅,24,1,439
綾瀬駅,飯田橋駅,36,1,252
綾瀬駅,市ヶ谷駅,35,1,317
綾瀬駅,大手町駅,21,0,252
綾瀬駅,御茶ノ水駅,28,0,252
綾瀬駅,霞ヶ関駅,27,0,252
綾瀬駅,神田駅,27,1,345
綾瀬駅,九段下駅,31,1,252
綾瀬駅,国会議事堂前駅,29,0,252
綾瀬駅,神保町駅,29,1,252
綾瀬駅,水道橋駅,32,1,398
綾瀬駅,溜池山王駅,36,0,252
綾瀬駅,東京駅,30,1,356
綾瀬駅,日比谷駅,25,0,252
綾瀬駅,有楽町駅,32,1,356
綾瀬駅,池袋駅,27,1,345
綾瀬駅,大塚駅,24,1,345
綾瀬駅,駒込駅,20,1,324
綾瀬駅,巣鴨駅,22,1,345
綾瀬駅,中野駅,46,2,534
綾瀬駅,中野坂上駅,53,1,293
綾瀬駅,東中野駅,44,2,408
綾瀬駅,小竹向原駅,41,2,523
綾瀬駅,練馬駅,45,2,680
綾瀬駅,春日駅,34,1,317
綾瀬駅,青山一丁目駅,38,1,252
綾瀬駅,表参道駅,36,0,252
綾瀬駅,品川駅,43,1,386
綾瀬駅,新橋駅,34,1,356
綾瀬駅,泉岳寺駅,46,2,359
綾瀬駅,大門駅,41,2,359
綾瀬駅,田町駅,39,1,386
綾瀬駅,三田駅,37,1,359
綾瀬駅,六本木駅,39,1,252
綾瀬駅,自由が丘駅,60,1,432
綾瀬駅,中目黒駅,48,1,293
綾瀬駅,武蔵小金井駅,68,1,735
綾瀬駅,国分寺駅,72,1,735
綾瀬駅,西武立川駅,90,2,775
綾瀬駅,多摩センター駅,89,3,715
綾瀬駅,調布駅,65,2,632
綾瀬駅,八王子駅,91,1,988
綾瀬駅,分倍河原駅,75,2,673
綾瀬駅,町田駅,72,1,649
綾瀬駅,三鷹駅,61,1,658
綾瀬駅,吉祥寺駅,58,1,570
綾瀬駅,武蔵境駅,63,1,658
牛田駅,綾瀬駅,14,1,283
牛田駅,北千住駅,1,0,157
牛田駅,西日暮里駅,17,1,294
牛田駅,日暮里駅,12,0,189
牛田駅,小岩駅,35,2,534
牛田駅,大森駅,52,1,507
牛田駅,蒲田駅,56,1,595
牛田駅,京成高砂駅,13,0,189
牛田駅,新小岩駅,30,2,523
牛田駅,赤羽駅,32,1,367
牛田駅,赤羽岩淵駅,41,2,534
牛田駅,王子駅,27,1,356
牛田駅,亀戸駅,22,1,178
牛田駅,新木場駅,52,3,642
牛田駅,東陽町駅,41,3,642
牛田駅,豊洲駅,47,3,642
牛田駅,森下駅,28,2,443
牛田駅,門前仲町駅,34,2,464
牛田駅,大井町駅,49,1,419
牛田駅,大崎駅,51,1,397
牛田駅,五反田駅,51,1,461
牛田駅,目黒駅,55,1,463
牛田駅,恵比寿駅,52,1,463
牛田駅,渋谷駅,49,1,409
牛田駅,原宿駅,46,1,397
牛田駅,代々木駅,44,1,397
牛田駅,代々木上原駅,50,1,388
牛田駅,新宿駅,42,1,397
牛田駅,新宿三丁目駅,43,2,485
牛田駅,西武新宿駅,46,2,524
牛田駅,高田馬場駅,37,1,367
牛田駅,四ツ谷駅,38,3,533
牛田駅,荻窪駅,55,3,684
牛田駅,押上駅,12,1,178
牛田駅,錦糸町駅,16,1,356
牛田駅,三軒茶屋駅,55,1,589
牛田駅,下北沢駅,54,2,524
牛田駅,二子玉川駅,64,2,636
牛田駅,明大前駅,55,3,666
牛田駅,浅草駅,16,0,178
牛田駅,浅草橋駅,28,1,367
牛田駅,上野駅,17,1,335
牛田駅,御徒町駅,25,1,335
牛田駅,蔵前駅,26,1,367
牛田駅,茅場町駅,28,1,366
牛田駅,銀座駅,38,2,345
牛田駅,月島駅,37,2,464
牛田駅,日本橋駅,33,1,409
牛田駅,人形町駅,31,1,409
牛田駅,馬喰横山駅,31,2,443
牛田駅,八丁堀駅,30,1,366
牛田駅,東銀座駅,37,1,409
牛田駅,三越前駅,29,1,366
牛田駅,秋葉原駅,19,1,450
牛田駅,飯田橋駅,33,2,586
牛田駅,市ヶ谷駅,42,2,534
牛田駅,大手町駅,29,1,345
牛田駅,御茶ノ水駅,35,2,523
牛田駅,霞ヶ関駅,35,1,345
牛田駅,神田駅,30,1,356
牛田駅,九段下駅,36,1,366
牛田駅,国会議事堂前駅,37,1,345
牛田駅,神保町駅,34,1,366
牛田駅,水道橋駅,37,2,523
牛田駅,溜池山王駅,44,1,345
牛田駅,東京駅,32,1,356
牛田駅,日比谷駅,33,1,345
牛田駅,有楽町駅,34,1,367
牛田駅,池袋駅,33,1,367
牛田駅,大塚駅,29,1,356
牛田駅,駒込駅,25,1,335
牛田駅,巣鴨駅,27,1,356
牛田駅,中野駅,48,3,596
牛田駅,中野坂上駅,52,3,680
牛田駅,東中野駅,50,2,419
牛田駅,小竹向原駅,48,2,545
牛田駅,練馬駅,57,2,702
牛田駅,春日駅,31,2,586
牛田駅,青山一丁目駅,43,1,409
牛田駅,表参道駅,44,1,388
牛田駅,品川駅,46,1,397
牛田駅,新橋駅,37,1,367
牛田駅,泉岳寺駅,47,1,461
牛田駅,大門駅,42,1,409
牛田駅,田町駅,42,1,397
牛田駅,三田駅,44,1,461
牛田駅,六本木駅,48,2,388
牛田駅,自由が丘駅,67,2,568
牛田駅,中目黒駅,57,2,388
牛田駅,武蔵小金井駅,73,3,927
牛田駅,国分寺駅,76,3,927
牛田駅,西武立川駅,95,3,786
牛田駅,多摩センター駅,93,2,765
牛田駅,調布駅,71,3,779
牛田駅,八王子駅,96,2,1269
牛田駅,分倍河原駅,80,3,820
牛田駅,町田駅,78,2,765
牛田駅,三鷹駅,63,3,772
牛田駅,吉祥寺駅,59,3,772
牛田駅,武蔵境駅,68,3,839
梅島駅,綾瀬駅,20,1,283
梅島駅,北千住駅,7,0,157
梅島駅,西日暮里駅,22,1,315
梅島駅,日暮里駅,22,1,324
梅島駅,小岩駅,44,2,565
梅島駅,大森駅,57,1,565
梅島駅,蒲田駅,61,1,653
梅島駅,京成高砂駅,29,2,367
梅島駅,新小岩駅,41,2,554
梅島駅,赤羽駅,37,1,513
梅島駅,赤羽岩淵駅,52,3,544
梅島駅,王子駅,36,2,335
梅島駅,亀戸駅,36,2,261
梅島駅,新木場駅,50,1,544
梅島駅,東陽町駅,41,1,409
梅島駅,豊洲駅,50,1,409
梅島駅,森下駅,35,2,586
梅島駅,門前仲町駅,37,1,366
梅島駅,大井町駅,54,1,565
梅島駅,大崎駅,53,1,543
梅島駅,五反田駅,51,1,516
梅島駅,目黒駅,59,1,543
梅島駅,恵比寿駅,56,0,409
梅島駅,渋谷駅,54,1,409
梅島駅,原宿駅,55,1,409
梅島駅,代々木駅,50,1,544
梅島駅,代々木上原駅,55,1,409
梅島駅,新宿駅,45,2,544
梅島駅,新宿三丁目駅,45,1,485
梅島駅,西武新宿駅,54,1,485
梅島駅,高田馬場駅,45,2,387
梅島駅,四ツ谷駅,40,2,533
梅島駅,荻窪駅,57,2,684
梅島駅,押上駅,22,1,209
梅島駅,錦糸町駅,26,1,387
梅島駅,三軒茶屋駅,61,2,589
梅島駅,下北沢駅,59,1,545
梅島駅,二子玉川駅,70,2,636
梅島駅,明大前駅,58,2,676
梅島駅,浅草駅,24,2,261
梅島駅,浅草橋駅,32,1,512
梅島駅,上野駅,18,0,335
梅島駅,御徒町駅,26,0,335
梅島駅,蔵前駅,30,2,586
梅島駅,茅場町駅,30,0,366
梅島駅,銀座駅,38,0,366
梅島駅,月島駅,42,2,628
梅島駅,日本橋駅,33,1,366
梅島駅,人形町駅,27,0,366
梅島駅,馬喰横山駅,34,1,443
梅島駅,八丁堀駅,32,0,366
梅島駅,東銀座駅,36,0,366
梅島駅,三越前駅,31,1,366
梅島駅,秋葉原駅,22,0,366
梅島駅,飯田橋駅,35,1,443
梅島駅,市ヶ谷駅,40,1,474
梅島駅,大手町駅,34,1,366
梅島駅,御茶ノ水駅,35,1,512
梅島駅,霞ヶ関駅,40,1,409
梅島駅,神田駅,29,1,366
梅島駅,九段下駅,38,1,474
梅島駅,国会議事堂前駅,42,1,409
梅島駅,神保町駅,36,1,443
梅島駅,水道橋駅,37,1,512
梅島駅,溜池山王駅,43,1,409
梅島駅,東京駅,35,1,502
梅島駅,日比谷駅,37,1,366
梅島駅,有楽町駅,38,1,502
梅島駅,池袋駅,41,2,387
梅島駅,大塚駅,37,2,335
梅島駅,駒込駅,33,2,335
梅島駅,巣鴨駅,35,2,335
梅島駅,中野駅,51,2,596
梅島駅,中野坂上駅,54,2,516
梅島駅,東中野駅,56,1,596
梅島駅,小竹向原駅,54,3,565
梅島駅,練馬駅,60,3,670
梅島駅,春日駅,32,1,443
梅島駅,青山一丁目駅,48,1,409
梅島駅,表参道駅,48,1,409
梅島駅,品川駅,45,1,543
梅島駅,新橋駅,39,1,409
梅島駅,泉岳寺駅,47,1,516
梅島駅,大門駅,42,1,474
梅島駅,田町駅,46,1,513
梅島駅,三田駅,44,1,474
梅島駅,六本木駅,50,0,409
梅島駅,自由が丘駅,69,1,589
梅島駅,中目黒駅,59,0,409
梅島駅,武蔵小金井駅,73,2,849
梅島駅,国分寺駅,76,2,849
梅島駅,西武立川駅,101,4,1101
梅島駅,多摩センター駅,95,2,765
梅島駅,調布駅,73,2,789
梅島駅,八王子駅,92,3,1206
梅島駅,分倍河原駅,82,2,830
梅島駅,町田駅,84,2,765
梅島駅,三鷹駅,65,2,772
梅島駅,吉祥寺駅,62,2,772
梅島駅,武蔵境駅,68,2,772
扇大橋駅,綾瀬駅,27,1,440
扇大橋駅,北千住駅,24,1,409
扇大橋駅,西日暮里駅,14,0,231
扇大橋駅,日暮里駅,15,0,283
扇大橋駅,小岩駅,48,2,601
扇大橋駅,大森駅,51,1,601
扇大橋駅,蒲田駅,55,1,689
扇大橋駅,京成高砂駅,30,1,545
扇大橋駅,新小岩駅,44,2,513
扇大橋駅,赤羽駅,28,1,409
扇大橋駅,赤羽岩淵駅,40,2,576
扇大橋駅,王子駅,23,1,398
扇大橋駅,亀戸駅,39,2,461
扇大橋駅,新木場駅,55,2,483
扇大橋駅,東陽町駅,47,2,440
扇大橋駅,豊洲駅,50,2,440
扇大橋駅,森下駅,41,2,517
扇大橋駅,門前仲町駅,42,2,440
扇大橋駅,大井町駅,48,1,513
扇大橋駅,大崎駅,49,2,505
扇大橋駅,五反田駅,53,1,557
扇大橋駅,目黒駅,50,1,505
扇大橋駅,恵比寿駅,48,1,505
扇大橋駅,渋谷駅,45,1,439
扇大橋駅,原宿駅,42,1,439
扇大橋駅,代々木駅,39,1,439
扇大橋駅,代々木上原駅,49,1,483
扇大橋駅,新宿駅,38,1,439
扇大橋駅,新宿三丁目駅,46,2,548
扇大橋駅,西武新宿駅,42,2,566
扇大橋駅,高田馬場駅,33,1,409
扇大橋駅,四ツ谷駅,38,3,461
扇大橋駅,荻窪駅,54,2,549
扇大橋駅,押上駅,39,2,608
扇大橋駅,錦糸町駅,37,2,461
扇大橋駅,三軒茶屋駅,56,2,663
扇大橋駅,下北沢駅,53,2,619
扇大橋駅,二子玉川駅,67,2,710
扇大橋駅,明大前駅,53,2,599
扇大橋駅,浅草駅,36,2,607
扇大橋駅,浅草橋駅,33,2,450
扇大橋駅,上野駅,23,1,429
扇大橋駅,御徒町駅,24,1,429
扇大橋駅,蔵前駅,38,2,607
扇大橋駅,茅場町駅,39,2,440
扇大橋駅,銀座駅,37,2,440
扇大橋駅,月島駅,49,2,649
扇大橋駅,日本橋駅,37,2,409
扇大橋駅,人形町駅,39,2,607
扇大橋駅,馬喰横山駅,38,2,517
扇大橋駅,八丁堀駅,43,2,440
扇大橋駅,東銀座駅,39,2,440
扇大橋駅,三越前駅,36,2,409
扇大橋駅,秋葉原駅,27,1,450
扇大橋駅,飯田橋駅,38,2,461
扇大橋駅,市ヶ谷駅,42,2,517
扇大橋駅,大手町駅,28,1,409
扇大橋駅,御茶ノ水駅,35,1,409
扇大橋駅,霞ヶ関駅,34,1,440
扇大橋駅,神田駅,29,1,450
扇大橋駅,九段下駅,38,2,440
扇大橋駅,国会議事堂前駅,36,1,440
扇大橋駅,神保町駅,36,2,440
扇大橋駅,水道橋駅,35,2,450
扇大橋駅,溜池山王駅,43,1,440
扇大橋駅,東京駅,31,1,450
扇大橋駅,日比谷駅,32,1,440
扇大橋駅,有楽町駅,33,1,461
扇大橋駅,池袋駅,28,1,398
扇大橋駅,大塚駅,25,1,398
扇大橋駅,駒込駅,21,1,377
扇大橋駅,巣鴨駅,23,1,398
扇大橋駅,中野駅,46,2,587
扇大橋駅,中野坂上駅,53,2,617
扇大橋駅,東中野駅,46,2,461
扇大橋駅,小竹向原駅,43,2,576
扇大橋駅,練馬駅,44,2,586
扇大橋駅,春日駅,36,2,576
扇大橋駅,青山一丁目駅,45,2,440
扇大橋駅,表参道駅,43,1,483
扇大橋駅,品川駅,45,1,491
扇大橋駅,新橋駅,36,1,461
扇大橋駅,泉岳寺駅,52,1,491
扇大橋駅,大門駅,47,1,461
扇大橋駅,田町駅,41,1,491
扇大橋駅,三田駅,44,2,548
扇大橋駅,六本木駅,47,2,440
扇大橋駅,自由が丘駅,66,2,663
扇大橋駅,中目黒駅,56,2,483
扇大橋駅,武蔵小金井駅,70,2,714
扇大橋駅,国分寺駅,73,2,802
扇大橋駅,西武立川駅,90,2,828
扇大橋駅,多摩センター駅,90,2,839
扇大橋駅,調布駅,68,2,712
扇大橋駅,八王子駅,96,2,1055
扇大橋駅,分倍河原駅,77,2,753
扇大橋駅,町田駅,78,2,826
扇大橋駅,三鷹駅,62,2,637
扇大橋駅,吉祥寺駅,59,2,637
扇大橋駅,武蔵境駅,65,2,714
北綾瀬駅,綾瀬駅,4,0,178
北綾瀬駅,北千住駅,12,1,178
北綾瀬駅,西日暮里駅,19,1,209
北綾瀬駅,日暮里駅,29,2,355
北綾瀬駅,小岩駅,55,3,430
北綾瀬駅,大森駅,61,2,527
北綾瀬駅,蒲田駅,66,2,615
北綾瀬駅,京成高砂駅,35,2,481
北綾瀬駅,新小岩駅,48,3,419
北綾瀬駅,赤羽駅,38,2,387
北綾瀬駅,赤羽岩淵駅,47,3,554
北綾瀬駅,王子駅,32,2,376
北綾瀬駅,亀戸駅,46,3,398
北綾瀬駅,新木場駅,59,2,293
北綾瀬駅,東陽町駅,52,2,252
北綾瀬駅,豊洲駅,54,2,252
北綾瀬駅,森下駅,46,3,607
北綾瀬駅,門前仲町駅,48,2,252
北綾瀬駅,大井町駅,58,2,527
北綾瀬駅,大崎駅,59,2,483
北綾瀬駅,五反田駅,63,2,483
北綾瀬駅,目黒駅,57,2,402
北綾瀬駅,恵比寿駅,56,2,293
北綾瀬駅,渋谷駅,52,2,293
北綾瀬駅,原宿駅,52,1,293
北綾瀬駅,代々木駅,50,2,417
北綾瀬駅,代々木上原駅,53,1,293
北綾瀬駅,新宿駅,49,2,417
北綾瀬駅,新宿三丁目駅,50,2,359
北綾瀬駅,西武新宿駅,55,3,544
北綾瀬駅,高田馬場駅,43,2,387
北綾瀬駅,四ツ谷駅,45,2,419
北綾瀬駅,荻窪駅,63,3,712
北綾瀬駅,押上駅,33,2,252
北綾瀬駅,錦糸町駅,36,2,252
北綾瀬駅,三軒茶屋駅,58,2,473
北綾瀬駅,下北沢駅,57,2,429
北綾瀬駅,二子玉川駅,66,2,520
北綾瀬駅,明大前駅,61,2,520
北綾瀬駅,浅草駅,38,3,387
北綾瀬駅,浅草橋駅,44,2,398
北綾瀬駅,上野駅,33,2,209
北綾瀬駅,御徒町駅,35,2,376
北綾瀬駅,蔵前駅,42,3,607
北綾瀬駅,茅場町駅,44,2,252
北綾瀬駅,銀座駅,39,2,252
北綾瀬駅,月島駅,51,2,252
北綾瀬駅,日本橋駅,42,2,252
北綾瀬駅,人形町駅,41,2,252
北綾瀬駅,馬喰横山駅,44,2,317
北綾瀬駅,八丁堀駅,46,2,252
北綾瀬駅,東銀座駅,41,2,252
北綾瀬駅,三越前駅,38,2,252
北綾瀬駅,秋葉原駅,35,2,471
北綾瀬駅,飯田橋駅,46,2,252
北綾瀬駅,市ヶ谷駅,46,2,359
北綾瀬駅,大手町駅,31,1,252
北綾瀬駅,御茶ノ水駅,38,1,252
北綾瀬駅,霞ヶ関駅,37,1,252
北綾瀬駅,神田駅,39,2,376
北綾瀬駅,九段下駅,43,2,252
北綾瀬駅,国会議事堂前駅,39,1,252
北綾瀬駅,神保町駅,39,2,317
北綾瀬駅,水道橋駅,41,2,317
北綾瀬駅,溜池山王駅,46,1,252
北綾瀬駅,東京駅,42,2,408
北綾瀬駅,日比谷駅,34,1,252
北綾瀬駅,有楽町駅,42,1,252
北綾瀬駅,池袋駅,39,2,376
北綾瀬駅,大塚駅,36,2,376
北綾瀬駅,駒込駅,32,2,355
北綾瀬駅,巣鴨駅,33,2,376
北綾瀬駅,中野駅,56,3,565
北綾瀬駅,中野坂上駅,63,2,293
北綾瀬駅,東中野駅,57,3,439
北綾瀬駅,小竹向原駅,56,3,554
北綾瀬駅,練馬駅,56,3,564
北綾瀬駅,春日駅,43,2,317
北綾瀬駅,青山一丁目駅,50,2,252
北綾瀬駅,表参道駅,45,1,293
北綾瀬駅,品川駅,53,2,523
北綾瀬駅,新橋駅,46,2,496
北綾瀬駅,泉岳寺駅,56,3,360
北綾瀬駅,大門駅,51,3,359
北綾瀬駅,田町駅,51,2,417
北綾瀬駅,三田駅,49,2,360
北綾瀬駅,六本木駅,49,2,252
北綾瀬駅,自由が丘駅,69,2,473
北綾瀬駅,中目黒駅,58,2,293
北綾瀬駅,武蔵小金井駅,80,2,735
北綾瀬駅,国分寺駅,84,2,735
北綾瀬駅,西武立川駅,97,4,806
北綾瀬駅,多摩センター駅,99,2,716
北綾瀬駅,調布駅,77,2,633
北綾瀬駅,八王子駅,104,2,988
北綾瀬駅,分倍河原駅,88,3,674
北綾瀬駅,町田駅,86,2,649
北綾瀬駅,三鷹駅,70,3,723
北綾瀬駅,吉祥寺駅,68,3,723
北綾瀬駅,武蔵境駅,74,2,658
